instance_id,gpt41,o4mini,claude4
sympy__sympy-17340,1.000272632,0.569557965,1.34741475
django__django-13297,0.008068372,0.00094378,0.011253352000000001
sympy__sympy-14085,0.003628989,8.84e-05,0.004916133
django__django-11605,0.010263894,0.006316394,0.01336141
django__django-11163,0.011794215,0.004873782,0.016235572
scikit-learn__scikit-learn-7760,0.013305891,0.008063763,0.017199219
sympy__sympy-14207,0.020279946,0.018342733,0.023948528
sympy__sympy-21847,0.008487917,0.002277642,0.011794556
sympy__sympy-17067,1.000026345,0.456877112,1.392606348
sympy__sympy-13615,1.000392795,0.561816812,1.353433645
sphinx-doc__sphinx-10457,0.012925263,0.01122874,0.015170992999999999
django__django-12518,0.006386827,0.004839569,0.007812332
psf__requests-2674,1.000199676,0.892876923,1.180934755
django__django-14395,0.007321617,0.005865574,0.009231392
scikit-learn__scikit-learn-14087,0.0013711,0.001058161,0.0017488150000000001
pylint-dev__pylint-5613,0.004151433,0.001964778,0.005779772000000001
pytest-dev__pytest-8987,0.002499293,0.000704885,0.00340647
psf__requests-1724,0.005481882,0.000905424,0.007785053
sympy__sympy-11870,0.015468043,0.001968414,0.021286905000000002
sphinx-doc__sphinx-8481,0.01936187,0.016810417,0.023004101
pydata__xarray-5682,0.005144711,0.001196921,0.007145824
django__django-12957,0.017556926,0.007903278,0.023797353
django__django-16070,1.000054359,0.285987705,1.301299338
sympy__sympy-11438,0.015178303,0.013306081,0.017839531
pylint-dev__pylint-8312,1.00007534,0.590479076,1.3256463410000001
pytest-dev__pytest-6283,1.000118375,0.323774993,1.29470519
matplotlib__matplotlib-24619,0.004665372,0.000206143,0.006449852
django__django-17045,0.012920943,0.010370463,0.014995036
pytest-dev__pytest-5413,1.000042915,0.330119133,1.3942082100000002
django__django-16343,0.008025151,0.000354767,0.010757475999999998
django__django-15814,0.002115566,0.001142502,0.0028618280000000003
scikit-learn__scikit-learn-13983,1.0,0.912870944,1.182574192
django__django-15388,0.016080916,0.012502044,0.019744968
sphinx-doc__sphinx-10757,0.00843661,0.006709218,0.010168101
django__django-13325,0.0164306,0.012811542,0.020382465
astropy__astropy-7606,0.000856722,0.00070715,0.001032121
django__django-13341,0.006203255,0.003227323,0.008477291000000001
django__django-15695,1.000029325,0.257051826,1.3118221140000002
scikit-learn__scikit-learn-12626,1.00009501,0.906572521,1.181511416
django__django-16411,0.020733545,0.018413365,0.024416212
sympy__sympy-16901,0.004363555,0.000973284,0.0058939759999999996
scikit-learn__scikit-learn-25443,0.0043863,0.003236681,0.005490822
django__django-12568,1.00025928,0.868696988,1.207073633
matplotlib__matplotlib-25667,0.007725374,0.006953806,0.009116129
sphinx-doc__sphinx-10067,0.009507383,0.008047044,0.011236066999999999
django__django-14805,0.017907217,0.014211625,0.02219772
psf__requests-3738,1.000044107,0.869459748,1.1768381369999998
psf__requests-1327,1.000064731,0.800644338,1.17894536
pytest-dev__pytest-7673,0.015212297,0.012958139,0.017862159
sympy__sympy-11794,1.000056148,0.813717067,1.232908632
matplotlib__matplotlib-22926,0.002145432,0.000860125,0.002931266
pydata__xarray-5033,1.000089765,0.007888877,1.353240948
scikit-learn__scikit-learn-9288,0.028070403,0.025543809,0.033179183
sympy__sympy-20264,1.000198841,0.581331611,1.3161884590000001
mwaskom__seaborn-2766,0.006176197,0.005351901,0.007246552999999999
django__django-15102,0.007665291,0.006376654,0.009458342
sympy__sympy-13988,0.001504795,0.001109093,0.001900176
psf__requests-1657,1.732063651,0.873031974,2.390307915
matplotlib__matplotlib-24538,1.000038505,0.884822369,1.177039521
pydata__xarray-7229,0.004294475,0.001798242,0.005994179
django__django-12132,0.019157574,0.013547778,0.023969976
sympy__sympy-16437,0.004527823,0.002050877,0.006193964000000001
sphinx-doc__sphinx-10353,0.002405365,0.001768976,0.0031045630000000003
django__django-13230,1.414288402,0.904492795,1.837707436
django__django-15467,0.009902267,0.004532129,0.013429031999999999
django__django-14495,0.016487731,0.003115028,0.022569377999999998
django__django-14155,1.000163078,0.873984158,1.1754328139999999
django__django-11422,1.000257969,0.513254046,1.301667789
django__django-13722,1.0000875,0.241359413,1.36729623
django__django-11742,1.414254665,0.912296295,1.8294943000000001
pytest-dev__pytest-9911,0.011167674,0.006966919,0.014742391
django__django-16560,1.000154257,0.777363002,1.250182843
matplotlib__matplotlib-13913,0.019036159,0.015210181,0.023915306
sympy__sympy-19885,0.013431246,0.008338839,0.01754585
django__django-13199,0.002215444,0.001508981,0.0028175220000000003
sympy__sympy-14699,0.013258839,0.010497123,0.015606583
django__django-11062,0.007721564,0.006565273,0.009411982
django__django-16142,0.014355727,0.009921402,0.018803217
django__django-14376,0.006344837,0.002509952,0.008564866
django__django-12912,0.003013055,0.002432346,0.0037330080000000003
sphinx-doc__sphinx-8475,0.007876533,0.005723059,0.009935580999999999
django__django-11066,0.011961201,0.009675533,0.014917531999999999
matplotlib__matplotlib-25479,1.000087857,0.668851435,1.312002238
django__django-13030,0.005473681,0.001999408,0.007718845
pylint-dev__pylint-7114,0.006455194,0.004109383,0.008615815
sympy__sympy-16449,1.00013566,0.875403166,1.182701915
sympy__sympy-20801,0.010840949,0.0087336,0.013317629000000001
django__django-11003,0.011784934,0.007048696,0.015088951
sphinx-doc__sphinx-9459,0.01135176,0.008016318,0.013640191000000001
django__django-16491,1.000159383,0.598162115,1.301082015
sphinx-doc__sphinx-9464,0.015764123,0.013466001,0.018457329
scikit-learn__scikit-learn-26194,0.015694845,0.012007564,0.019777215
django__django-11133,0.0110878,0.004376054,0.015067286
matplotlib__matplotlib-25772,1.000003695,0.291511506,1.4032830349999998
pylint-dev__pylint-7097,0.000555689,4.76e-05,0.0007371910000000001
django__django-11692,0.005111784,0.002946019,0.0068834130000000006
django__django-15492,0.019207161,0.015166372,0.023892861
pytest-dev__pytest-9475,1.000132203,0.765674055,1.246665908
sympy__sympy-24723,0.006672707,0.006006271,0.007874015
sympy__sympy-23262,0.009122143,0.007008582,0.011395892999999999
django__django-15737,0.007462245,0.005302995,0.009384948
django__django-13607,1.00001955,0.909051001,1.181853474
sphinx-doc__sphinx-8028,0.006295,0.003521293,0.00823773
django__django-13386,1.000072598,0.746656537,1.2166898590000002
django__django-14179,1.000016093,0.905940831,1.181224912
scikit-learn__scikit-learn-9939,0.016131559,0.000851452,0.021768227
scikit-learn__scikit-learn-10803,0.019256711,0.012430102,0.024868095
mwaskom__seaborn-2457,0.016957227,0.014303654,0.020824733999999998
pytest-dev__pytest-5221,0.026189148,0.01674217,0.034231001
matplotlib__matplotlib-25785,1.000050187,0.228622854,1.317070602
scikit-learn__scikit-learn-13974,0.028907593,0.02619943,0.034147467
django__django-13118,0.012181965,0.001948088,0.016656103999999998
astropy__astropy-13032,0.024548527,0.022010565,0.028950646
sympy__sympy-17271,0.004709794,0.003407806,0.006001373
sympy__sympy-16864,0.000468676,0.000238001,0.0006273380000000001
mwaskom__seaborn-2996,1.000104427,0.851193607,1.208489395
django__django-12153,0.0124335,0.008401811,0.016035975
sympy__sympy-22456,1.000032544,0.906299353,1.181329729
sympy__sympy-21101,0.012150494,0.010225117,0.014375965
django__django-13773,1.000012159,0.685278833,1.306030896
scikit-learn__scikit-learn-13165,1.000035524,0.019950435,1.349262865
django__django-14164,0.022484079,0.019845903,0.026911697000000002
django__django-12771,1.000027657,0.866534233,1.173508708
scikit-learn__scikit-learn-10382,0.008564097,0.005092531,0.01076718
pytest-dev__pytest-10115,0.011007871,0.007173061,0.014525880000000001
django__django-15648,0.008131038,0.00357914,0.010286765
django__django-15790,0.016344229,0.007442474,0.022023735
sphinx-doc__sphinx-8026,0.006232418,0.005126506,0.0075412940000000005
django__django-15483,0.007112487,0.001390487,0.010039021
matplotlib__matplotlib-25442,0.005309909,0.004818887,0.006273633
sphinx-doc__sphinx-7814,0.011976218,0.003224105,0.01627326
django__django-17065,0.004057479,0.000538319,0.005713338
sphinx-doc__sphinx-8056,0.00965642,0.008147061,0.011365226
pytest-dev__pytest-7466,1.000193477,0.695613921,1.238548629
matplotlib__matplotlib-26223,0.00261452,0.001505286,0.003457336
pydata__xarray-7347,0.005686007,0.002316087,0.007692323
django__django-14334,0.027408304,0.02208668,0.034094866
scikit-learn__scikit-learn-12758,0.005775942,0.003987819,0.00737821
django__django-11119,1.00009501,0.876890898,1.1756186329999998
scikit-learn__scikit-learn-11578,0.01362755,0.003425479,0.018373296
pydata__xarray-3239,0.016978547,0.013864577,0.019751462
pytest-dev__pytest-5808,0.010576635,0.008224607,0.013343197
django__django-16879,0.004243842,0.003531128,0.005104432000000001
pytest-dev__pytest-11178,1.000100613,0.194123521,1.325637216
django__django-16037,0.003504808,0.00271365,0.0043277689999999995
astropy__astropy-12962,0.004581174,0.002836615,0.0055899650000000006
psf__requests-1768,0.009006335,0.006628007,0.011524166
pydata__xarray-3905,0.003398765,0.002323806,0.004418362
pydata__xarray-5365,0.001654937,0.001222253,0.002094474
django__django-14043,1.000128388,0.774600625,1.2611464140000002
django__django-11749,0.002716437,6.3e-05,0.003751376
django__django-12734,0.008531116,0.00483793,0.011385338
sympy__sympy-14396,0.00080524,0.000661194,0.000980227
matplotlib__matplotlib-20788,0.011660556,0.001314759,0.015638737
django__django-13240,0.015673004,0.011756212,0.019451909
sympy__sympy-17010,0.014771562,0.013083577,0.017388277
pytest-dev__pytest-8952,1.414222002,0.908667505,1.881764293
sphinx-doc__sphinx-8273,1.000032663,0.801338017,1.2558941510000001
sympy__sympy-14627,0.019655153,0.015662074,0.024222848
matplotlib__matplotlib-21042,0.004993388,0.0007689,0.006768349
sphinx-doc__sphinx-7757,0.00794191,0.004147172,0.010369387
scikit-learn__scikit-learn-13013,0.016576694,0.013640642,0.020171355
django__django-11559,1.000070572,0.87466526,1.1949770180000001
mwaskom__seaborn-3394,0.00388103,0.001496166,0.005294727
psf__requests-863,0.018822284,0.01409179,0.023177238000000003
django__django-12856,0.024865003,0.020293742,0.030943520000000002
django__django-16735,0.011559487,0.007866085,0.014772547
sympy__sympy-15567,0.010707769,0.006952196,0.01397976
django__django-13315,1.000158787,0.89269495,1.178968316
sphinx-doc__sphinx-11503,0.014965684,0.008459985,0.019796199
sympy__sympy-16474,0.013866955,0.01148358,0.016819149
sphinx-doc__sphinx-7889,0.012727051,0.010382086,0.015505814
sympy__sympy-15523,0.001503685,0.000386,0.00203276
pydata__xarray-4423,0.003749335,0.003083289,0.004668063
django__django-14559,1.000064135,0.896483481,1.179482392
django__django-13995,1.000186324,0.478758872,1.3468000409999998
django__django-16139,1.000148892,0.347742796,1.284686384
sympy__sympy-15308,0.012337775,0.009662658,0.014861102000000001
astropy__astropy-8872,0.010684818,0.005131304,0.014050019
scikit-learn__scikit-learn-10774,1.000059009,0.910340965,1.182203949
scikit-learn__scikit-learn-14732,1.00013721,0.893333197,1.1790680100000002
astropy__astropy-13073,0.013348515,0.011535138,0.015681936
sphinx-doc__sphinx-7350,0.011914722,0.01058054,0.014030830000000001
scikit-learn__scikit-learn-25752,0.003371667,0.002807915,0.004080038
django__django-15103,1.000124931,0.896007478,1.179704392
scikit-learn__scikit-learn-13313,1.00071466,0.292321622,1.292440364
django__django-10904,0.013232171,0.010421246,0.016111229999999997
django__django-10213,0.010564545,0.006864995,0.013543883
pytest-dev__pytest-7168,1.00000155,0.163611531,1.332297868
sympy__sympy-11831,1.00000298,0.288040936,1.4031967760000001
django__django-12589,0.004729546,0.004206717,0.005570872
sphinx-doc__sphinx-9230,0.015438451,0.012236625,0.019130106
django__django-14291,0.009079023,0.004028738,0.012269779
django__django-15037,0.009942931,0.005026728,0.013017279
django__django-12830,0.01187608,0.010241479,0.014181367
scikit-learn__scikit-learn-13241,0.010108893,0.008209556,0.012396436
scikit-learn__scikit-learn-15096,0.0188789,0.012132943,0.02427492
pytest-dev__pytest-7481,1.000278354,0.406718224,1.253096262
sphinx-doc__sphinx-10673,0.011990937,5.64e-05,0.016179487
sympy__sympy-14333,1.000070572,0.90181607,1.180535987
django__django-16802,0.020371711,0.001860589,0.028977406
sphinx-doc__sphinx-7557,0.019280566,0.016721308,0.02323559
django__django-8630,1.414311051,0.811102271,1.9060612790000002
django__django-14960,0.021456501,0.019020587,0.02552115
django__django-12485,0.016080642,0.010945857,0.020445371
pydata__xarray-4758,0.002338926,0.001445532,0.003045062
sphinx-doc__sphinx-7234,1.0000453,0.897658885,1.179717099
scikit-learn__scikit-learn-10331,0.010655437,0.008317411,0.012951986
django__django-12983,0.008252525,0.007211447,0.009830486
sympy__sympy-16088,0.010090398,0.000394076,0.014244413000000001
django__django-11885,0.017757142,0.012930721,0.022338504000000002
sphinx-doc__sphinx-11316,0.007763416,0.00452891,0.01025098
pydata__xarray-4098,1.414283037,0.899110019,1.8301308299999999
matplotlib__matplotlib-24970,0.00546317,0.000661939,0.0073000899999999995
sympy__sympy-21171,1.414229989,0.567072034,1.9593412460000001
sphinx-doc__sphinx-9658,0.014614768,0.008305222,0.019165881
django__django-13301,1.000046968,0.584074855,1.341910065
django__django-13321,0.002645088,0.001766354,0.0034017089999999997
scikit-learn__scikit-learn-13864,0.002868279,0.001719683,0.003840741
django__django-11638,0.017755633,0.008379728,0.023731356
django__django-16635,0.004502324,0.002214223,0.006161789
pydata__xarray-5580,1.000091314,0.856621146,1.180244228
django__django-11707,0.011257084,0.006688744,0.015023376000000001
matplotlib__matplotlib-23516,0.008548084,0.007622629,0.01007261
django__django-10914,0.014535201,0.008788615,0.019246287
sphinx-doc__sphinx-9999,0.008689161,0.002520323,0.011774083000000001
sympy__sympy-23560,0.004634778,0.000934213,0.006375752
sympy__sympy-18137,4.98e-05,1.38e-05,7e-05
matplotlib__matplotlib-23267,0.011376382,0.008919448,0.01411658
pydata__xarray-4182,0.013086514,0.009857446,0.016529779
django__django-16136,0.002777653,0.001921296,0.0035941000000000002
astropy__astropy-14295,1.732070327,0.907636285,2.343953967
scikit-learn__scikit-learn-15138,0.011924935,0.00602898,0.016085685
django__django-11630,0.011836373,0.009751856,0.014694297
pylint-dev__pylint-8898,0.000986582,0.000335515,0.001324862
scikit-learn__scikit-learn-14450,0.010410112,0.000196427,0.013964206
scikit-learn__scikit-learn-26318,0.006432979,0.003670871,0.008278249
django__django-17046,0.006735584,0.006081462,0.00795187
django__django-12517,0.009667347,0.002761006,0.013457469
scikit-learn__scikit-learn-10508,0.005186459,0.003457963,0.00676417
django__django-13768,1.000165462,0.825374901,1.235815726
pytest-dev__pytest-7283,0.001918952,0.000954241,0.0026382610000000003
django__django-16120,0.017151317,0.009751707,0.022814974
pytest-dev__pytest-7749,0.02216281,0.004155576,0.02941328
sphinx-doc__sphinx-9654,0.015378599,0.013147384,0.018266396
scikit-learn__scikit-learn-12733,0.025302147,0.022964925,0.029895096
pydata__xarray-4075,0.008162342,0.001406401,0.010781889
sympy__sympy-24443,0.011577157,0.009707451,0.013692091
django__django-8326,1.00049758,0.617580652,1.23998002
sphinx-doc__sphinx-7670,0.022004211,0.018816024,0.026127768
sympy__sympy-24455,0.008852975,0.003364325,0.011985336000000001
django__django-15969,0.007213471,0.005639046,0.008808682
matplotlib__matplotlib-25775,1.00011754,0.896231651,1.17955334
pydata__xarray-6857,0.001326189,0.000235826,0.001815215
django__django-15651,0.023671417,0.020530641,0.027777581
sphinx-doc__sphinx-9467,0.012732472,0.008045733,0.016654929
sympy__sympy-22714,1.414327741,0.912278235,1.853417141
astropy__astropy-13453,0.027656496,0.025150388,0.032686568
scikit-learn__scikit-learn-25308,1.000014782,0.287183344,1.401916122
sympy__sympy-12945,0.006425447,0.003205776,0.008555616
django__django-12161,1.000040054,0.772190452,1.2658919960000001
psf__requests-2317,0.017623622,0.011595488,0.022778291
django__django-16595,0.013074992,0.00364846,0.017998056000000002
scikit-learn__scikit-learn-14430,0.006936425,0.006016523,0.008139694000000001
sympy__sympy-17313,0.025277339,0.011208683,0.034129099999999996
sphinx-doc__sphinx-10320,0.007547241,0.002852529,0.010157764
pytest-dev__pytest-5631,0.007783889,0.003713995,0.010402375
pylint-dev__pylint-4858,0.013695923,0.008205503,0.018096749000000002
pylint-dev__pylint-5201,0.007152856,0.002789289,0.009770907
django__django-14341,1.000118375,0.532770991,1.352047923
matplotlib__matplotlib-24111,0.008943279,0.006628454,0.011199076
sympy__sympy-13761,0.010122413,0.002642304,0.013869459
django__django-16810,0.011511021,0.008603454,0.014570545
sympy__sympy-15345,0.030491091,0.020971358,0.039853878
pydata__xarray-5662,1.000035644,0.912544012,1.182583136
sphinx-doc__sphinx-7923,0.007139545,0.006007463,0.008752012
django__django-16302,0.00722439,0.002727181,0.009928151999999999
django__django-13689,0.008417469,0.004801601,0.010789191
django__django-13158,0.010615786,0.005338132,0.014407231
scikit-learn__scikit-learn-15084,0.000500693,6.27e-05,0.000682904
django__django-14580,0.01094613,0.007748723,0.01407619
scikit-learn__scikit-learn-10870,0.006582924,0.00156641,0.008627226
django__django-14584,0.024319097,0.016186565,0.032244107
django__django-14453,0.010721222,0.009029925,0.013141641
sphinx-doc__sphinx-9320,1.000064611,0.893659949,1.179984523
sympy__sympy-23413,0.012537237,0.008495748,0.016398372
matplotlib__matplotlib-23412,0.003603598,0.000135094,0.005072727
django__django-16948,0.011857291,0.005732983,0.016136642
sympy__sympy-16221,1.000099301,0.640625954,1.3024992370000001
sympy__sympy-21586,0.004493411,0.001399785,0.006021799
sympy__sympy-15976,1.000216126,0.554347813,1.311286132
sympy__sympy-13301,0.010563646,0.005300343,0.014028111999999999
sphinx-doc__sphinx-7597,0.009396981,0.007514954,0.011750828000000001
pylint-dev__pylint-6820,0.012585022,9.61e-05,0.016819527
django__django-15320,0.0117164,0.009993523,0.014217101
pylint-dev__pylint-8281,1.000142813,0.880848825,1.176425255
django__django-13431,0.007912563,0.006489515,0.009821432
sympy__sympy-12419,0.003301923,0.002104521,0.0043690429999999995
django__django-16865,0.01272284,0.007258266,0.016795768
sympy__sympy-17809,0.004393743,0.001840323,0.0061383950000000005
pylint-dev__pylint-5743,1.414234877,0.907690465,1.886470229
django__django-12803,0.009388304,0.006293327,0.012171458999999999
django__django-10737,1.000005603,0.872301579,1.194267322
pytest-dev__pytest-6680,0.019652249,0.015563965,0.024216785
pydata__xarray-4879,0.003020265,0.000657767,0.0039747919999999996
pydata__xarray-6598,0.002114095,0.001065433,0.0028377249999999997
matplotlib__matplotlib-24912,0.012040182,0.009237766,0.015075102
django__django-11129,1.000041723,0.318417907,1.3916677530000001
sympy__sympy-15151,1.414315701,0.339515746,1.989639917
django__django-13590,0.011528474,0.007960558,0.014296627000000001
astropy__astropy-12880,1.000042796,0.903636098,1.180830046
scikit-learn__scikit-learn-25570,0.001664804,0.001417398,0.001963304
django__django-16883,0.019005604,0.016876131,0.022380835999999998
django__django-13265,0.002721198,0.000993192,0.0036637500000000003
sympy__sympy-18199,1.000080347,0.904271305,1.1810672549999999
sympy__sympy-21286,0.009350112,0.007589191,0.011236820000000002
django__django-14109,0.016374493,0.013452202,0.019213575
sympy__sympy-24562,1.000313282,0.832402408,1.197844069
django__django-16032,0.002884502,0.001623541,0.003813017
pylint-dev__pylint-5839,0.0198741,0.017286211,0.024087439
django__django-16306,1.000027299,0.898002565,1.179659161
scikit-learn__scikit-learn-26242,0.010287633,0.009306222,0.012148866
sympy__sympy-12214,1.0000664,0.906179547,1.1814125739999999
django__django-12613,0.008869174,0.008054674,0.010480091
django__django-11177,1.414219737,0.818725705,1.92340697
django__django-12936,1.000159979,0.841290057,1.206496757
sympy__sympy-18698,0.008030035,0.006489664,0.009894360999999999
django__django-15292,0.017461343,0.015552521,0.020571847
sphinx-doc__sphinx-7831,0.015767414,0.010482371,0.020717496000000002
scikit-learn__scikit-learn-10908,0.008724847,0.003753871,0.011558738
pytest-dev__pytest-8422,0.008725295,0.002347648,0.011402490999999999
django__django-13615,0.022622695,0.020390958,0.02670091
sphinx-doc__sphinx-7374,1.00020051,0.869205177,1.185556915
django__django-11910,0.010090342,0.004916847,0.013621124
django__django-13708,0.006723086,0.004334956,0.008594272
sympy__sympy-15273,0.019735072,0.016630679,0.023305039
sympy__sympy-16056,1.000048518,0.84891665,1.2070836010000001
pallets__flask-4935,0.011179998,0.00857231,0.014045986
django__django-13824,1.000090361,0.873968422,1.177660078
scikit-learn__scikit-learn-14092,0.006608315,0.005566865,0.008006520999999999
django__django-14667,0.011110752,0.009335518,0.013244121
django__django-11983,0.008614342,0.005268514,0.011008434000000001
sphinx-doc__sphinx-9233,0.016376315,0.010278106,0.021347509
django__django-13569,0.004866662,0.00321281,0.0062355959999999995
scikit-learn__scikit-learn-13328,0.001206909,0.000896543,0.001530771
astropy__astropy-14991,0.006300765,0.005310148,0.007394075
scikit-learn__scikit-learn-13447,0.004038258,0.003364027,0.004873557000000001
django__django-14031,0.012337247,0.010091484,0.015169672
pytest-dev__pytest-7158,0.005256886,0.003454983,0.0066782659999999995
django__django-11278,0.02026085,0.010344833,0.027777425
django__django-16311,0.017377237,0.005269676,0.023681024000000002
django__django-15526,0.009113807,0.007242501,0.011439759
django__django-12091,0.009350853,0.007888049,0.011071872
matplotlib__matplotlib-23314,0.006020113,0.004633248,0.007539351999999999
matplotlib__matplotlib-13908,1.41428256,0.911836445,1.841057559
django__django-16322,0.005751201,0.003818393,0.007420983
sympy__sympy-21952,0.01787217,0.014801234,0.021552434999999998
sphinx-doc__sphinx-8548,1.00004375,0.898855984,1.1798576129999998
matplotlib__matplotlib-26399,0.002935026,0.001596898,0.003900591
django__django-10957,0.01323699,0.007636547,0.017718252
sphinx-doc__sphinx-8474,1.000141621,0.865853667,1.2045332260000001
sympy__sympy-12144,1.000042915,0.87597996,1.1873233970000001
sympy__sympy-22840,0.002309278,0.000347346,0.0032144160000000003
sympy__sympy-13480,0.003826217,0.001127928,0.005398975
sympy__sympy-18532,1.414253235,0.832373559,1.8950489460000002
pytest-dev__pytest-7220,0.001652719,0.000120282,0.002271105
django__django-13267,0.004183304,0.003234267,0.004951947999999999
django__django-14871,1.00008285,0.903737009,1.180930419
matplotlib__matplotlib-23562,0.007374346,0.004580498,0.009695524
pydata__xarray-3993,1.00011313,0.483953923,1.312454105
pydata__xarray-3976,0.000996335,0.000163496,0.001327033
scikit-learn__scikit-learn-11040,0.00677581,0.004315406,0.008847548
sympy__sympy-14180,1.000049591,0.881118834,1.176331815
sympy__sympy-13808,1.000064611,0.727203429,1.284488599
sympy__sympy-16906,1.00000608,0.393939883,1.3708511739999998
pytest-dev__pytest-7236,0.002542809,0.001536041,0.0033229920000000003
sympy__sympy-11232,0.003408392,0.001244992,0.004374905
django__django-15136,0.02179186,0.014727145,0.028473141
django__django-15315,0.016816018,0.014829695,0.019782005
django__django-13281,0.012572826,0.010180444,0.015178699
matplotlib__matplotlib-23047,0.020850783,0.018757433,0.024602281
django__django-14122,0.027849637,0.024793327,0.032808279
pytest-dev__pytest-7122,0.007516109,0.004059076,0.010232215
pytest-dev__pytest-8399,0.006688484,0.002574056,0.00914708
sympy__sympy-16450,0.003489585,0.001816869,0.00457368
django__django-13800,1.414289117,0.736948729,1.896338138
scikit-learn__scikit-learn-12462,1.000117898,0.875784934,1.1834159
sympy__sympy-19201,1.000061274,0.177845374,1.3577998029999998
sympy__sympy-18605,0.003156108,0.001593024,0.0041835069999999995
matplotlib__matplotlib-22991,0.002153087,0.001783937,0.002572626
pylint-dev__pylint-4970,1.000027776,0.874306858,1.20229124
django__django-14017,0.00217203,0.001336664,0.00281694
django__django-15370,0.011014811,0.009296656,0.013276300999999999
sympy__sympy-13372,0.005405077,0.002004147,0.007254031
sphinx-doc__sphinx-10137,0.010854644,0.009628475,0.012840116
pydata__xarray-6889,0.003063649,0.000216424,0.004077929
pytest-dev__pytest-7324,0.011480328,0.00981155,0.013760593
scikit-learn__scikit-learn-24769,1.000109076,0.845351517,1.184402581
django__django-14631,0.010319637,0.00608024,0.013460878999999999
sympy__sympy-24638,0.008864216,0.007745445,0.010413317
matplotlib__matplotlib-13983,0.00831312,0.007084906,0.009730137
pytest-dev__pytest-5840,0.006722812,0.002428532,0.009166889
sympy__sympy-20169,1.000044227,0.901160479,1.1803558710000002
sphinx-doc__sphinx-8282,0.0101337,0.009021103,0.011989991
pydata__xarray-4510,0.005200596,0.004173011,0.00629148
django__django-16910,0.008899231,0.000388026,0.011866511
sphinx-doc__sphinx-8552,0.020114928,0.009157687,0.027152049
django__django-12933,1.00010848,0.108087383,1.3376963069999999
sphinx-doc__sphinx-8627,0.011585246,0.009206206,0.014298098
pylint-dev__pylint-4339,1.000071526,0.322562575,1.37433156
psf__requests-2678,1.000055432,0.905039191,1.181113103
matplotlib__matplotlib-25027,1.000043154,0.905317903,1.181160572
scikit-learn__scikit-learn-13017,0.012325106,0.010211647,0.014973150000000001
pydata__xarray-7203,0.007538233,5.56e-05,0.01028472
django__django-12532,0.015020243,0.000771582,0.020391659
django__django-11991,0.007495879,0.00566256,0.009299468
scikit-learn__scikit-learn-13142,0.002053377,0.000421464,0.002710208
sphinx-doc__sphinx-9104,1.000030994,0.283110291,1.3860601300000002
django__django-15318,0.013731181,0.011666834,0.016877168
sympy__sympy-14821,1.000151873,0.385757953,1.368913991
sphinx-doc__sphinx-10321,0.015298899,0.012517422,0.018010177
django__django-12125,0.006522827,0.005773574,0.007677512
django__django-11695,1.000039697,0.86844635,1.209808041
django__django-12453,0.01474766,0.000652045,0.020016239999999998
pydata__xarray-4767,0.002031222,0.00011453,0.0027339490000000003
django__django-11477,0.014571203,0.008650869,0.019045593
pydata__xarray-7391,0.015705913,0.013514608,0.018660718
matplotlib__matplotlib-13984,0.00724773,0.004436672,0.009474512000000001
sphinx-doc__sphinx-10481,0.008916929,0.006616116,0.011341205
pydata__xarray-7393,0.00258764,0.000340134,0.003650337
pytest-dev__pytest-5555,0.000842516,0.000546455,0.001114724
astropy__astropy-13745,0.01341975,0.012197703,0.015859332
django__django-14722,1.000385165,0.513751984,1.294370825
django__django-15987,1.000148416,0.720312059,1.274344876
django__django-13028,0.002912703,0.002363622,0.003632381
matplotlib__matplotlib-25332,0.007426197,0.005805969,0.009435034
matplotlib__matplotlib-24149,0.002504708,0.001975894,0.003167839
django__django-15586,1.000103593,0.628577411,1.310908049
django__django-13369,0.002297604,0.001541853,0.002960348
django__django-16950,0.006487657,0.003992856,0.008598705
django__django-14016,0.0085143,0.005582988,0.010939130000000002
sympy__sympy-22969,0.009430946,0.008256197,0.011082227
sympy__sympy-14031,0.01039558,0.008410186,0.01272521
astropy__astropy-14253,0.021787925,0.016427368,0.028063847
matplotlib__matplotlib-25425,0.008304863,0.004605144,0.010992597
django__django-15154,0.004919356,0.003064871,0.006051361
scikit-learn__scikit-learn-12682,1.000201821,0.782073796,1.2077891440000001
pytest-dev__pytest-5404,0.003212654,0.000891656,0.004497069
django__django-13620,0.008609954,0.00722149,0.010244224
scikit-learn__scikit-learn-13915,0.002616212,0.002195209,0.0031361080000000003
scikit-learn__scikit-learn-12585,0.004711676,0.002860785,0.006096077
django__django-15752,1.000168562,0.899649084,1.180307306
django__django-13344,0.017769663,0.016060978,0.020981871000000003
django__django-13528,0.02196678,0.019542694,0.025998802
django__django-14602,1.000016689,0.902702391,1.180580038
matplotlib__matplotlib-24189,0.003736577,0.002307713,0.004829178
scikit-learn__scikit-learn-13157,0.027338121,0.017754674,0.035708401
sympy__sympy-15970,0.018741578,0.012339354,0.024644016999999997
pylint-dev__pylint-4398,1.000052452,0.766240716,1.255878534
django__django-13350,1.000177622,0.904567957,1.181293656
django__django-13077,1.000063658,0.726613998,1.262732814
matplotlib__matplotlib-25631,0.002638447,0.001150489,0.0035661399999999998
sympy__sympy-19093,0.0053975,0.002925247,0.007215424000000001
astropy__astropy-7746,0.000570934,2.97e-05,0.000785374
sphinx-doc__sphinx-11192,0.014632489,0.012536436,0.017760714
